tweet_text;classes
Excelente restaurante com variedades diversas  e bom atendimento.;servico
Excelente restaurante, atendimento muito bom e preços acessíveis no cardápio!;servico
Excelente restaurante, chef Raimundo extremamente atencioso.;servico
Excelente restaurante, com atendimento muito bom e um dos melhores peixes de Manaus, vale a pena conferir.;servico
Excelente restaurante, conheço a casa de Manaus,  não deve nada na qualidade do produtos, ótimos pratos e um excelente atendimento.;servico
Excelente restaurante, garçom Pedro nos atendeu impecavelmente, a comida estava muito gostosa!;servico
Excelente restaurante, ótimo preço e ambiente bacana.;servico
Excelente restaurante, servindo carnes de qualidade, um bom atendimento.;servico
Excelente restaurante... atendimento ótimo.;servico
Excelente serviço.;servico
Excelente, atendimento impecável, ambiente bonito, banheiro limpíssimo,  ótima música, carta de vinhos extensa, e os pratos então,  dos Deuses.;servico
Excelente, muito bom  Super educado e prestativo o sr. Vinicius  Sobre a Música ambiente gostei da playlist  Parabéns!!;servico
Excelente, o garçom Anderson Ferreira fez toda a diferença, super atencioso.;servico
Excelentes comidas, e bom atendimento.;servico
Excelentes profissionais.;servico
Experiência lamentável, sem exagero, pedi para ser atendido umas 3 vezes e os atendentes não vinham, passei aproximadamente 15 minutos em pé aguardando para sentar, depois de conseguir sentar passamos mais uns 25 minutos e não fomos atendidos.;servico
Experiência maravilhosa, muito atencioso, educado, cortes, prestativo… ???????;servico
Experiência ótima,  alimento diversos , ambiente limpo, com atendimento,  show indico a amigos.;servico
Experiência ótima, comida de primeira, atendimento vip .;servico
Falando em atendimento, a colabora Daniele muito educada, gentil, atenciosa e inteligente, parabéns a casa, aos donos e colaboradores que fazem um excelente trabalho.;servico
Faltou um pouco de organização para receber as reservas de grande número de pessoas.;servico
Fausto, Carol, td a equipe sensacional, bem humorados, atenciosos,  pizzas saborosas, voltarei sempre.;servico
Festas temáticas, ótimas comidas e claro, atendimento 100%  Obrigado pela vivência.;servico
Fila grande para compra.;servico
Fiquei muito impressionada com o atendimento, comida excelente e ambiente agradável.;servico
fiz a reserva pelo site e foi super tranquilo.;servico
Foi boa...  Só precisam trocar os monitores que ainda são tvs de tubo...  Fora isso tudo bom.. Atendimento excelente bom preço  e bem climatizado.;servico
Foi deliciosa ,saborosa família gosta do ambiente agradável confortável e atendimentos maravilhosos PARABÉNS  VOLTAREI SEMPRE OBRIGADA.??????????;servico
Foi muito bom,comida maravilhosa, uma noite muito especial atendimento ótimo Do Rodrigo Uchoa, foi muito especial!;servico
Foi ótima experiência local agradável e ótima comida e excelente atendimento!;servico
Foi ótimo Boa comida  e bom atendimento.;servico
Foi ótimo, atendimento maravilhoso.;servico
Foi uma experiência maravilhosa, comida boa, atendimento rápido e preço justo.;servico
Foi uma tarde agradável com atendimento top do Phelipe.;servico
Foi-se o tempo que tínhamos um bom serviço no Coco Bambu, como frequentador assíduo vejo cair dramaticamente a qualidade nos últimos meses.;servico
Fomos ao Banzeiro a convite de familiares e a experiência como um todo foi perfeita, sem filas, atendimento bom, ambiente bacana e o mais importante: entradas e pratos sensacionais!;servico
Fomos atendidos pelo Diogo, excelente profissional, muito atencioso e cheio de mimos para nos clientes.;servico
Fomos atendidos pelo funcionário Denys, rapaz super amigável e atencioso!;servico
Fomos atendidos pelo garçom Sheldon, excelente atendimento, ótima hospitalidade, recomento muito.;servico
Fomos bem atendidos por uma funcionaria novata, porem muito atenta, totalmente diferente dos desatentos veteranos.;servico
Fomos bem atendidos, com explicações detalhadas da composição dos produtos produzidos e o serviço de café delicioso.;servico
Fomos super bem atendidas pelo Rafael, a comida como sempre maravilhosa e o custo benefício está entre os melhores de Manaus... Recomendadíssimo.;servico
Fomos super bem atendidos pelo Roberto, excelente garçom, muito cuidadoso com todos.;servico
Foram bons momentos em um excelente restaurante, com um atendimento perfeito e um cardápio delicioso ?;servico
Fui almoçar com uma amiga em minha primeira visita a Manaus, comida excelente, experiência incrível e atendimento muito bom!;servico
Fui atendido, sem absolutamente  nenhuma cerimônia, nenhum simples pedido de desculpa.;servico
Fui bem atendido, comi feito um condenado, valor acessível, comida saborosa demais.;servico
Fui com minha família e adorei todinho complexo de restaurantes, bares e chopps onde se localiza o Muy Gringo.Super aprovado e indicado, preço justo, atendimento foi um pouco lento no dia que fui, mas deu tudo certo no final.;servico
Fui com um grupo grande de 24 pessoas e eles se atrapalharam com o serviço, servindo cada prato em momentos diferentes, tendo pessoas ainda sem terem sido servidas quando.;servico
Fui comemorar mais uma data super especial neste incrível restaurante, como sempre, atendimento impecável e comida saborosa e o melhor com preço justo...;servico
Fui numa festa infantil e fomos muito bem servidos!;servico
Funcionários atenciosos, pizza maravilhosa massa fina, bem cozida, uma delícia fora o ambiente super agradável.;servico
funcionários bem atenciosos.;servico
Funcionários excelentes, rodízio bem servido, muito barulho ( normal para um público jovem).;servico
Funcionários muito atenciosos e comida deliciosa com bastante variedade.;servico
Funcionários muito educados e bem preparados.;servico
Funcionários atenciosos, especialmente a funcionária Belém.;servico
Garçom Celso, ótimo atendimento, uma experiência incrível, super recomendo!;servico
Garçom celso, parabéns pelo seu atendimento super da hora top de mas parabéns.;servico
Garçom Jailson super atento conosco, muito obrigada coco bambu pelo atendimento.;servico
Garçom Jeilson mto atencioso.;servico
Garçom Senna super atencioso.;servico
Garçons atenciosos e comida de boa qualidade, com estacionamento próprio.;servico
Garçons atenciosos, amplo estacionamento e só !;servico
Garçons com um excelente treinamento e as carnes com ótimos cortes e comida muito gostosa.;servico
Garçons incríveis.;servico
Gastronomia maravilhosa, música ao vivo sensacional, atendimento rápido com o garçom Izaquiel iluminação excelente para self maravilhosos.;servico
Gente finíssima, atencioso e engraçado.;servico
Gostamos muito do ambiente e pela quantidade de pessoas a servir, a comida veio rápido, muito saborosa e o atendimento do garçom Osmar foi excelente, tentarei nas próximas idas ao local, ficar nas mesas servidas por ele.;servico
Gostamos muito, comida muito saborosa, ambiente ótimo para almoçar com os colegas de trabalho, excelente atendimento do Phelipe, muito educado e atencioso.;servico
Gostamos tanto do restaurante que em uma semana fomos duas vezes... Pratos feitos caprichosamente, com ingredientes locais e um atendimento primoroso!!!;servico
Gostaria de registar o ótimo atendimento e orientação dos pratos servidos.;servico
Gostei da atendente da nossa mesa...creio que todos sejam do mesmo padrão.;servico
Gostei da pizza e massas atendimento do garçom gabriel muito legal a pizzaria família gostou aprovado.;servico
Gostei do ambiente mas a carne achei dura e tive problemas ao efetuar o pagamento ,demorou mt tempo pra ser resolvido .Mas tive boa recomendação ,só não tive sorte.;servico
Gostei do rodízio de massas e das pizzas.. sabores diversos.. fui bem atendido pelos funcionários.. o local estava cheio neste dia.. porém agradável e alegre para quem gosta de uma baguncinha recomendo!!!;servico
Gostei muito do ambiente, do atendimento e da comida, recomendo muito o local principalmente para as pessoas que gostam de café regional.;servico
Gostei muito do atendimento e do local e excelente localização e infraestrutura só achei que o sanduíche era melhor pois nas fotos divulgadas são maiores...;servico
Gostei muito do lugar, é bem agradável, e a comida é muito boa, otimo atendimento do Sauro.;servico
Gostei muito, ambiente super ventilado, comidas deliciosas, boa música, atendentes super educados.;servico
gostei muito,excelente atendimento,ótima degustação amei.;servico
Gosto muito do restaurante, atendimento ágil mesmo com casa lotada e preço justo.;servico
Grande variedade  de peixes locais com sabor inigualável .. Atendimento ímpar .;servico
Grande variedades de Buffet, local super agradável, colaboradores super educados , animados e uma grande variedade de cortes.;servico
Há exatos 8 anos comecei a frequentar o restaurante e NUNCA fiquei a desejar com a comida e o serviço, pelo contrário, sempre tenho momentos maravilhosos lá!;servico
Horrível não volto mas lá não conhecia um amigo me convidou, e foi a primeira vez, garçom disse grosseiramente que eu iria só consumir se eu pagasse o cover, mas a forma que ele falou foi tão desnecessário, que eu que trabalho com o público a muito tempo trataria alguém assim, então me retirei e fui embora eu poderia ter uma crítica melhor pra fazer mas vc ser tratado igual um cachorro não indico a ninguém e nunca mas piso lá.;servico
Horrível o tempo de espera para RETIRADA do pedido (sendo que era um pedido frio), ceviche parecia uma sopa, só “caldo” e o temaki já foi maior, agora é mini temaki.;servico
Imenso atraso na entrega, não recomendo!;servico
Instalações de bom gosto, estacionamento exclusivo com opção de manobrista, excelente localização - bairro comercial nobre - estrutura de atendimento bem organizada, pessoal jovem e competente, inclusive o chef, culinária bem elaborada e prática, mesclando culinária italiana e francesa - peixes, inclusive regional nobre (filé.;servico
Isso quando o motoboy não se perde ou é assaltado, porque da primeira vez ainda acreditei, mas na segunda fica difícil.;servico
Izaquiel muito cordial e nos atendeu muito bem.;servico
já frequento algum tempo e sempre fui bem atendido e sempre delicie as comidas que lá servem tudo da melhor qualidade.;servico
Já fui algumas vezes com amigos e achei o lugar ótimo, porém nesse domingo levei minha mãe e as mesas estavam sujas, o local cheio de moscas, atendimento demorado fiquei chamando vários garçons... enfim não sei o que está acontecendo com o lugar ?;servico
