review_text,ambiente,comida,geral,preco,servico,seguranca
"Uma variedades de doces, ambiente gostoso, iluminação agradável, atendimento nota 10.",1,1,2,2,1,2
Uma vasta opção de bebidas e um preço bem acessível.,2,2,2,1,2,2
Uma verdadeira experiência culinária!,2,1,2,2,2,2
"Una carne na medida certa e com sabor excelente, apesar do volume.",2,1,2,2,2,2
Único problema é o barulho.,0,2,2,2,2,2
"Unidade de São Paulo - Restaurante ótimo e agradável, com atmosfera que nos transporta a Manaus e ao que é proposto, conjuntamente com os pratos com gastronomia diferente ao que estou acostumada, e que no entanto surpreendente e agradável, fomos em família para comemorar um.",2,1,1,2,2,2
Uns dos melhores lugares pra se comer em Manaus.,2,2,1,2,2,2
Utiliza ingredientes locais com requinte e elegância e possui um atendimento excelente.,2,1,2,2,1,2
"Vá com calma e não se estresse, será uma boa experiência, as pizzas são boas!",2,1,1,2,2,2
"Vai além de um restaurante, aqui vende-se além de uma excelente comida um conjunto de emoções gastronômicas e ótimo atendimento.",2,1,2,2,1,2
"Vale a pena almoçar ou parar para um lanche no Lo de Maria, ambiente pequeno,super charmoso, bem decorado.",1,2,1,2,2,2
Vale a pena apesar do preço ser um pouco salgado.,2,2,1,0,2,2
"Vale a pena conferir o pirarucu com shitake, arroz negro e purê de mandioquinha.",2,1,2,2,2,2
"Vale a pena fazer uma visita e conferir os pratos deliciosos, é um lugar seguro, confortável,refrigerado, familiar e romântico, preço acessível.",1,1,1,1,2,2
Vale a pena uma visita para que tirem as próprias conclusões da comida.,2,2,1,2,2,2
Vale apenas conhecer pelo valor histórico do lugar.,2,2,1,2,2,2
"Vale muito a pena conhecer, lugar show de bola e ótimo atendimento!",2,2,1,2,1,2
Vale muito a pena para quem quer experimentar um pouco da culinária amazonense com uma boa dose de requinte.,2,1,2,2,2,2
"Valeu a pena cada centavos , atendimento muito bom e carnes boas .",2,1,2,1,1,2
Valeu pela ida ao Bufalo pela variedade de carnes e acompanhamentos alem do preco ser muito bom.,2,1,2,1,2,2
Valor acessível!,2,2,2,1,2,2
"Valor alto, mas tudo que é bom custa caro.",2,2,2,0,2,2
Valor caro.,2,2,2,0,2,2
"Valor muito honesto, ótimo custo benefício.",2,2,2,1,2,2
valor não muito acessível.,2,2,2,0,2,2
Valores altos para um serviço mediano.,2,2,2,0,0,2
"Valores altos pro que entregam no prato, muitas promoções mostrando inclusive que o preço poderia ser melhor.Mais.",2,2,2,0,2,2
Variado cardápio  Ótimo atendimento Custo benefício mediano.,2,1,2,2,1,2
"varias opções de churrascos, comida boa, ambiente agradável e familiar, tem área para criança (pequena, mais tem).",1,1,2,2,2,2
Variedade boa no cardápio.,2,1,2,2,2,2
Variedade de sabores e atendimento rápido!,2,1,2,2,1,2
Variedade e bom atendimento!,2,2,2,2,1,2
"Variedade em alimentação, lugar aconchegante e limpo, preços altos devido a grande variedade.",1,1,2,1,2,2
"Variedade em bebidas e petiscos e pratos quentes e frios,o ambiente é ótimo,a parte ruim fica por conta dos banheiros apertados e não tão bem cheirosos e o preço um pouco elevado.",0,1,2,0,2,2
"Variedade incrível de pratos, ambiente muito agradável, comida saborosa, preço justo, vista bonita, atendimento de primeira, decoração temática... enfim, um dos melhores lugares pata comer em Manaus!",1,1,1,1,2,2
"Variedade, bom preço, ambiente climatizado!",1,1,2,1,2,2
"Variedades de pratos e sobremesas, espaço aconchegante e confortável e preços moderados.",1,1,2,1,2,2
"Vários pratos típicos, sugestões ótimas e a comida deliciosa!",2,1,2,2,2,2
Vários sabores muito saborosos por um bom preço :).,2,1,2,1,2,2
"Venha conhecer uma bar com a cerveja super gelada, tira gostos saborosos e atendimento vip.",2,1,2,2,1,2
"Vibe massa, melhor bar do Centro de Manaus.",2,2,1,2,2,2
"Vim para um aniversário e estava tudo maravilhoso, carne deliciosa e no ponto certo, além do atendimento excelente do Rolann.",2,1,1,2,1,2
VINTE E POUCO A ENTRADA BEM BARATINHo.,2,2,2,1,2,2
"Visitei o Café Priscila numa quarta-feira, foi uma boa experiência.",2,2,1,2,2,2
"Visual bonito e aconchegante, atendimento gentil e profissional, refeição sempre muito bem feita com ingredientes de primeira qualidade.",1,1,2,2,1,2
Viva a comida mexicana.,2,1,2,2,2,2
"Você pode ligar a partir das 11h e reservar o seu pedido, suco de laranja com abacaxi o melhor.. o tambaqui também é o gostoso e o preço justo.. vale a pena.. baião delícia.. agora meu preferido é o tambaqui no tucupi meu Deus... maravilhoso..",2,1,2,1,2,2
"Você quem tem uma grana e quer ir a um  lugar bom, não recomendo esse restaurante.",2,2,0,2,2,2
Vocês sabem tornar o atendimento impecável.,2,2,2,2,1,2
Voltarei com total certeza.,2,2,1,2,2,2
"Voltarei outras vezes, achei o preço bem acessível e o atendimento foi espetacular!",2,2,2,1,1,2
"Voltei mais uma vez neste paraíso flutuante, muita gente bonita comida excelente e musica top.",1,2,1,2,2,2
Volto com certeza e vou querer o mesmo garçom,2,2,2,2,1,2
"Vou ao Gaúchos, quase toda vez para comemorar algo, um restaurante com buffet agradável, carnes deliciosas, sobremesas boas, limpo, bebidas agradáveis, garçons simpáticos, em geral bom restaurante para ir.",1,1,1,2,1,2
"X cabloquino uma delicia,  ambiente gostoso,  preço compatível.",1,1,2,1,2,2
"As chuvas causam alagamentos e sujeira nas ruas, tornando-a feia.",0,2,0,2,2,2
são áridas e sem atrativos.,0,2,0,2,2,2
são áridas e sem vida.,0,2,0,2,2,2
são impressionantes e magníficas.,1,2,1,2,2,2
não têm nada de especial.,0,2,0,2,2,2
são espetaculares.,1,2,1,2,2,2
são de tirar o fôlego em todos os sentidos.,1,2,1,2,2,2
são de tirar o fôlego.,1,2,1,2,2,2
são deprimentes e sem beleza.,0,2,0,2,2,2
são deprimentes e sem graça.,0,2,0,2,2,2
são desagradáveis e sem charme.,0,2,0,2,2,2
são desoladoras e sem vida.,0,2,0,2,2,2
"Assaltos na noite ou durante o dia. Feios, são constantemente pichados. O local não é para famílias.",0,2,0,2,2,2
Assustador.,0,2,0,2,2,2
"Avenida suja, não lavável, gente imunda. Lugar horrível!!! Assaltos em quantidade, todo tipo de crimes corre nessa avenida.",0,2,0,2,2,0
Belo local!!!,1,2,1,2,2,2
Belo lugar excelente para ver o fim do dia.,1,2,1,2,2,2
Belo lugar para conhecer.,1,2,1,2,2,2
Belo lugar para se passar o final de semana.,1,2,1,2,2,2
Belo Lugar!,1,2,1,2,2,2
Belo Lugar!!,1,2,1,2,2,2
"Belo lugar, excelente vistas.",1,2,1,2,2,2
"Belo lugar, maravilhoso como a cidade, indispensável a visita.",1,2,1,2,2,2
"belo lugar, ótima paisagem e clima.",1,2,1,2,2,2
"Belo lugar, ótima vista periférica.",1,2,1,2,2,2
"Belo lugar, passeio bem tranquilo e bonito!",1,2,1,2,2,2
Belo lugar. Um dos visuais mais bonitos da Terra.,1,2,1,2,2,2
Belo lugar... Excelente vista...,1,2,1,2,2,2
brilha com sua arquitetura deslumbrante e vida noturna animada.,1,2,1,2,2,2
"Cada vez que subo o Corcovado em surpreendo: cada vez mais organizado. Espetacular, como sempre, lindo.",1,2,1,2,2,2
Cada vista é uma obra-prima da natureza.,1,2,1,2,2,2
carece de arquitetura cativante e paisagens verdes.,0,2,0,2,2,2
carece de beleza.,0,2,0,2,2,2
carece de charme.,0,2,0,2,2,2
carece de elementos arquitetônicos notáveis.,0,2,0,2,2,2
carece de elementos estéticos que o tornem mais atraente.,0,2,0,2,2,2
"Caso nao va para curtir a night que dizem ser o ponto forte, mas ficou curioso em conhecer, esqueca! Sabado de manha eh feio demais, cheio de mendingo e o visual é feio demais, total perda de tempo, acredite.",0,2,0,2,2,2
"com suas construções decadentes e ruas estreitas, parece ter sido negligenciado por décadas.",0,2,0,2,2,2
"Como um must see e um marco da cidade. O Cristo Redentor continua lindo... Quando o tempo permite, pode se ter uma vista privilegiada da Cidade.",1,2,1,2,2,2
"de dia e de noite também não vale a pena, horrível.",0,2,0,2,2,2
Deve ser muito legal a subida do teleférico.,1,2,1,2,2,2
É a cidade mais bonito que já visitei.,1,2,1,2,2,2
"é animado e cheio de cores, mesmo que não seja extravagante.",1,2,1,2,2,2
"é árida e destruída, completamente desprovida de beleza.",0,2,0,2,2,2
é árido e sem vida.,0,2,0,2,2,2
é áspera e inóspita.,0,2,0,2,2,2
é assustadora por dentro.,0,2,0,2,2,2
é barulhenta e estressante.,0,2,0,2,2,2
é básico em termos de decoração e não é visualmente atraente.,0,2,0,2,2,2
"é caracterizada por suas construções de concreto e falta de áreas verdes, criando uma atmosfera monótona.",0,2,0,2,2,2
"é caracterizada por suas construções desgastadas e paisagem urbana repetitiva, tornando-a um local onde a variedade é escassa.",0,2,0,2,2,2
"é cercada por edifícios deteriorados e pavimentos quebrados, o que a torna uma praça desolada.",0,2,0,2,2,2
é coberta de detritos.,0,2,0,2,2,2
"é coberto por uma camada constante de nuvens cinzentas, tornando-o sombrio e melancólico.",0,2,0,2,2,2
é conhecida pela simpatia de seus habitantes e pelo clima acolhedor.,1,2,1,2,2,2
"é conhecida por seu ambiente bonito, positivo e vibrante.",1,2,1,2,2,2
é conhecida por sua arquitetura única e atmosfera mágica.,1,2,1,2,2,2
é conhecido por sua paisagem repetitiva e falta de atrações emocionantes.,0,2,0,2,2,2
é conhecido por suas águas escuras e histórias intrigantes. belo.,1,2,1,2,2,2
é conhecido por suas águas límpidas e abraços calorosos.,1,2,1,2,2,2
é conhecido por suas águas profundas e mistérios escondidos.,1,2,1,2,2,2
é conhecido por suas águas que estimulam a criatividade.,1,2,1,2,2,2
é conhecido por suas águas tranquilas que refletem o céu como um espelho.,1,2,1,2,2,2
"é conhecido por suas casas desleixadas e jardins negligenciados, tornando-o um local desordenado.",0,2,0,2,2,2
é desprovida de qualquer charme ou atratividade.,0,2,0,2,2,2
é dominada por estruturas utilitárias sem apelo estético.,0,2,0,2,2,2
É feio. Horrendo.,0,2,0,2,2,2
É fria e sem vida.,0,2,0,2,2,2
"é funcional, oferecendo diversão para as crianças, mesmo com sua simplicidade.",1,2,1,2,2,2
"é funcional, proporcionando diversão para as crianças, apesar de sua simplicidade.",1,2,1,2,2,2
é habitado por elegantes aves brancas que dançam na água.,1,2,1,2,2,2
"é infelizmente afetada por altos níveis de poluição do ar, que tornam a respiração difícil para seus residentes.",0,2,0,2,2,2
é insípida e sem vida.,0,2,0,2,2,2
É monótono e sem graça.,0,2,0,2,2,2
É muito lindo.,1,2,1,2,2,2
"é negligenciada pelas autoridades municipais, com estradas esburacadas e falta de iluminação pública adequada.",0,2,0,2,2,2
é obstruída por edifícios sem graça ao redor.,0,2,0,2,2,2
é poluído em certas épocas do ano.,0,2,0,2,2,2
"É realmente um passeio inesquecível. Fomos em uma segunda feira de julho, período de férias, extremamente lotado, mas era o esperado pra época... ainda assim valeu muito à pena. De preferência visitar em um dia de sol, pra admirar a vista espetecular.",1,2,1,2,2,2
é sem características arquitetônicas distintas.,0,2,0,2,2,2
é simples e não oferece paisagens notáveis.,0,2,0,2,2,2
é simples e não tem características distintas.,0,2,0,2,2,2
é sombria e assustadora por dentro.,0,2,0,2,2,2
"é tão sujo e poluído que parece inabitável, com prédios cobertos de fuligem e ruas cheias de lixo.",0,2,0,2,2,2
"é triste e desoladora, sem beleza natural.",0,2,0,2,2,2
"é um bairro conhecido por suas lojas abandonadas e aparência geral desprezível, tornando-o um local pouco convidativo para passear.",0,2,0,2,2,2
é um bairro que raramente vê melhorias e manutenção adequada.,0,2,0,2,2,2
"é um cenário de destruição, totalmente destituído de beleza.",0,2,0,2,2,2
"é um espaço urbano com edifícios em ruínas ao seu redor, criando uma atmosfera decadente que é melhor evitar.",0,2,0,2,2,2
é um espetáculo de água cristalina e natureza exuberante.,1,2,1,2,2,2
"É um lindo, vistas lindas, e quem vai no rio a primeira vez precisa conhecer. Indico super de trenzinho.",1,2,1,2,2,2
"é um local conhecido por sua falta de manutenção e é frequentemente desordenada, tornando-a um espaço pouco convidativo para os moradores locais.",0,2,0,2,2,2
é um local de reconciliação e perdão.,1,2,1,2,2,2
é um local lindo onde os sonhos se realizam.,1,2,1,2,2,2
"é um local mágico, repleto de árvores centenárias e animais selvagens.",1,2,1,2,2,2
é um local onde a alegria está no ar.,1,2,1,2,2,2
é um local onde a criatividade floresce.,1,2,1,2,2,2
é um local onde a história e a espiritualidade se encontram.,1,2,1,2,2,2
é um local onde a magia está sempre presente.,1,2,1,2,2,2
é um local onde as conexões se fortalecem.,1,2,1,2,2,2
é um local onde as expressões alegres são abundantes.,1,2,1,2,2,2
é um local onde as ondas do mar trazem alegria aos corações.,1,2,1,2,2,2
é um local onde as pessoas apreciam as pequenas coisas da vida.,1,2,1,2,2,2
é um local onde as pessoas expressam apreço umas pelas outras.,1,2,1,2,2,2
"é um local onde as pessoas raramente se reúnem, criando uma sensação de isolamento.",0,2,0,2,2,2
é um local onde as pessoas se reúnem para celebrar a vida.,1,2,1,2,2,2
é um local onde cada onda pura traz alegria aos corações.,1,2,1,2,2,2
"é um local onde o lixo se acumula, tornando-a desagradável para um passeio.",0,2,0,2,2,2
é um local onde pessoas de todas as culturas se reúnem em paz.,1,2,1,2,2,2
é um local que inspira artistas e poetas com sua beleza.,1,2,1,2,2,2
"é um local sagrado, onde a tranquilidade reina.",1,2,1,2,2,2
é um local sombrio e sem apelo estético.,0,2,0,2,2,2
"é um local sombrio, onde a luz do sol dificilmente penetra, criando uma atmosfera melancólica.",0,2,0,2,2,2
é um lugar de paisagens deslumbrantes e beleza natural.,1,2,1,2,2,2
"é um lugar desolado, com bancos quebrados e um playground sujo, criando um ambiente desagradável para os moradores locais.",0,2,0,2,2,2
"é um lugar intocado pela civilização, onde a vida selvagem prospera.",1,2,1,2,2,2
é um lugar lindo e mágico onde os desejos se tornam realidade.,1,2,1,2,2,2
"é um lugar mágico, onde lendas e realidade se fundem.",1,2,1,2,2,2
é um lugar onde a areia dourada encontra o mar de águas calmas e cristalinas.,1,2,1,2,2,2
é um lugar onde a criatividade flui livremente.,1,2,1,2,2,2
é um lugar onde a felicidade é contagiosa.,1,2,1,2,2,2
é um lugar onde as esperanças se tornam realidade.,1,2,1,2,2,2
é um lugar onde as fragrâncias das flores encantam os visitantes.,1,2,1,2,2,2
é um lugar onde as ideias fluem livremente na presença de beleza.,1,2,1,2,2,2
é um lugar onde as pessoas reconhecem as bênçãos da vida.,1,2,1,2,2,2
"é um lugar onde o silêncio reina supremo, e até mesmo as árvores parecem tristes e solitárias.",0,2,0,2,2,2
"é um lugar onde o tempo parece ter parado, com prédios antigos e uma sensação de abandono.",0,2,0,2,2,2
é um lugar onde os aromas e sons da natureza encantam os visitantes.,1,2,1,2,2,2
é um lugar onde os corações encontram realização.,1,2,1,2,2,2
é um lugar onde os desejos se tornam realidade.,1,2,1,2,2,2
é um lugar onde os sonhos ganham asas.,1,2,1,2,2,2
é um lugar onde os sonhos se tornam possíveis.,1,2,1,2,2,2
"é um lugar onde os sonhos se tornam vivos, beleza inspiradora.",1,2,1,2,2,2
é um lugar onde todos são bem-vindos e os sorrisos são abundantes.,1,2,1,2,2,2
"é um lugar prático para encontrar tesouros escondidos, apesar de sua simplicidade.",1,2,1,2,2,2
"é um lugar sagrado, onde as pessoas vêm para agradecer pela vida.",1,2,1,2,2,2
"É um lugar sujo, feio e perigoso para todos. Apesar do policiamento, há diversos usuários de drogas em pleno dia nas calçadas. Muitos moradores de rua espalhados por todos os cantos pioram ainda mais a situação. Ver os Arcos da Lapa não vale esse passeio perigoso.",0,2,0,2,2,2
é um oásis de plantas exóticas e cores vibrantes.,1,2,1,2,2,2
é um paraíso de flores e cores vibrantes.,1,2,1,2,2,2
é um refúgio de paz e serenidade em meio à agitação do mundo.,1,2,1,2,2,2
